-0.001,5.05
-0.00099998003,5.05
-0.00099996003,5.05
-0.00099994003,5.05
-0.00099992003,5.05
-0.00099990003,5.05
-0.00099988003,5.21667
-0.00099986003,5.05
-0.00099984003,5.05
-0.00099982003,5.05
-0.00099980003,5.05
-0.00099978003,5.05
-0.00099976003,5.05
-0.00099974003,5.05
-0.00099972003,5.05
-0.00099970003,5.05
-0.00099968003,5.05
-0.00099966003,5.05
-0.00099964003,5.05
-0.00099962003,5.05
-0.00099960003,5.05
-0.00099958003,5.05
-0.00099956003,5.05
-0.00099954003,5.05
-0.00099952003,5.05
-0.00099950003,5.05
-0.00099948003,5.05
-0.00099946003,5.05
-0.00099944003,5.05
-0.00099942003,5.05
-0.00099940003,5.05
-0.00099938003,5.05
-0.00099936003,5.05
-0.00099934003,5.05
-0.00099932003,5.05
-0.00099930003,5.05
-0.00099928003,5.05
-0.00099926003,5.05
-0.00099924003,5.05
-0.00099922003,5.05
-0.00099920003,5.05
-0.00099918003,5.21667
-0.00099916003,5.21667
-0.00099914003,5.05
-0.00099912003,5.05
-0.00099910003,5.05
-0.00099908003,5.05
-0.00099906003,5.05
-0.00099904003,5.05
-0.00099902003,5.05
-0.00099900003,5.05
-0.00099898003,5.05
-0.00099896003,5.05
-0.00099894003,5.21667
-0.00099892003,5.05
-0.00099890003,5.05
-0.00099888003,5.05
-0.00099886003,5.05
-0.00099884003,5.05
-0.00099882003,5.05
-0.00099880003,5.05
-0.00099878003,5.21667
-0.00099876003,5.21667
-0.00099874003,5.05
-0.00099872003,5.05
-0.00099870003,5.05
-0.00099868003,5.21667
-0.00099866003,5.05
-0.00099864003,5.05
-0.00099862003,5.05
-0.00099860003,5.05
-0.00099858003,5.05
-0.00099856003,5.05
-0.00099854003,5.05
-0.00099852003,5.21667
-0.00099850003,5.05
-0.00099848003,5.05
-0.00099846003,5.05
-0.00099844003,5.05
-0.00099842003,5.21667
-0.00099840003,5.05
-0.00099838003,5.05
-0.00099836003,5.05
-0.00099834003,5.05
-0.00099832003,5.05
-0.00099830003,5.05
-0.00099828003,5.05
-0.00099826003,5.05
-0.00099824003,5.05
-0.00099822003,5.05
-0.00099820003,5.05
-0.00099818003,5.05
-0.00099816003,5.05
-0.00099814003,5.05
-0.00099812003,5.05
-0.00099810003,5.05
-0.00099808003,5.05
-0.00099806003,5.21667
-0.00099804003,5.05
-0.00099802003,5.05
-0.00099800003,5.05
-0.00099798003,5.05
-0.00099796003,5.05
-0.00099794003,5.05
-0.00099792003,5.05
-0.00099790003,5.05
-0.00099788003,5.05
-0.00099786003,5.05
-0.00099784003,5.05
-0.00099782003,5.05
-0.00099780003,5.05
-0.00099778003,5.05
-0.00099776003,5.05
-0.00099774003,5.05
-0.00099772003,5.05
-0.00099770003,5.05
-0.00099768003,5.05
-0.00099766003,5.05
-0.00099764003,5.05
-0.00099762003,5.05
-0.00099760003,5.05
-0.00099758003,5.05
-0.00099756003,5.05
-0.00099754003,5.05
-0.00099752003,5.05
-0.00099750003,5.05
-0.00099748003,5.05
-0.00099746003,5.05
-0.00099744003,5.05
-0.00099742003,5.05
-0.00099740003,5.05
-0.00099738003,5.05
-0.00099736003,5.05
-0.00099734003,5.05
-0.00099732003,5.05
-0.00099730003,5.05
-0.00099728003,5.05
-0.00099726003,5.05
-0.00099724003,5.05
-0.00099722003,5.05
-0.00099720003,5.05
-0.00099718003,5.05
-0.00099716003,5.05
-0.00099714003,5.05
-0.00099712003,5.05
-0.00099710003,5.05
-0.00099708003,5.05
-0.00099706003,5.05
-0.00099704003,5.05
-0.00099702003,5.05
-0.00099700003,5.21667
-0.00099698003,5.05
-0.00099696003,5.05
-0.00099694003,5.05
-0.00099692003,5.05
-0.00099690003,5.05
-0.00099688003,5.05
-0.00099686003,5.05
-0.00099684003,5.05
-0.00099682003,5.05
-0.00099680003,5.05
-0.00099678003,5.05
-0.00099676003,5.05
-0.00099674003,5.05
-0.00099672003,5.05
-0.00099670003,5.05
-0.00099668003,5.05
-0.00099666003,5.05
-0.00099664003,5.05
-0.00099662003,5.05
-0.00099660003,5.05
-0.00099658003,5.05
-0.00099656003,5.05
-0.00099654003,5.05
-0.00099652003,5.05
-0.00099650003,5.05
-0.00099648003,5.05
-0.00099646003,5.05
-0.00099644003,5.05
-0.00099642003,5.21667
-0.00099640003,5.05
-0.00099638003,5.05
-0.00099636003,5.05
-0.00099634003,5.05
-0.00099632003,5.05
-0.00099630003,5.05
-0.00099628003,5.05
-0.00099626003,5.21667
-0.00099624003,5.05
-0.00099622003,5.05
-0.00099620003,5.05
-0.00099618003,5.05
-0.00099616003,5.05
-0.00099614003,5.05
-0.00099612003,5.05
-0.00099610003,5.05
-0.00099608003,5.05
-0.00099606003,5.05
-0.00099604003,5.05
-0.00099602003,5.21667
-0.00099600003,5.05
-0.00099598003,5.05
-0.00099596003,5.05
-0.00099594003,5.05
-0.00099592003,5.05
-0.00099590003,5.05
-0.00099588003,5.05
-0.00099586003,5.05
-0.00099584003,5.05
-0.00099582003,5.05
-0.00099580003,5.05
-0.00099578003,5.05
-0.00099576003,5.05
-0.00099574003,5.05
-0.00099572003,5.05
-0.00099570003,5.05
-0.00099568003,5.05
-0.00099566003,5.05
-0.00099564003,5.05
-0.00099562003,5.05
-0.00099560003,5.05
-0.00099558003,5.05
-0.00099556003,5.05
-0.00099554003,5.05
-0.00099552003,5.05
-0.00099550003,5.05
-0.00099548003,5.05
-0.00099546003,5.05
-0.00099544003,5.05
-0.00099542003,5.05
-0.00099540003,5.05
-0.00099538003,5.05
-0.00099536003,5.05
-0.00099534003,5.05
-0.00099532003,5.05
-0.00099530003,5.05
-0.00099528003,5.05
-0.00099526003,5.05
-0.00099524003,5.05
-0.00099522003,5.05
-0.00099520003,5.21667
-0.00099518003,5.05
-0.00099516003,5.05
-0.00099514003,5.05
-0.00099512003,5.05
-0.00099510003,5.05
-0.00099508003,5.05
-0.00099506003,5.21667
-0.00099504003,5.05
-0.00099502003,5.05
-0.00099500003,5.05
-0.00099498003,5.05
-0.00099496003,5.05
-0.00099494003,5.05
-0.00099492003,5.05
-0.00099490003,5.05
-0.00099488003,5.05
-0.00099486003,5.05
-0.00099484003,5.05
-0.00099482003,5.05
-0.00099480003,5.05
-0.00099478003,5.05
-0.00099476003,5.05
-0.00099474003,5.05
-0.00099472003,5.05
-0.00099470003,5.05
-0.00099468003,5.05
-0.00099466003,5.05
-0.00099464003,5.05
-0.00099462003,5.21667
-0.00099460003,5.05
-0.00099458003,5.05
-0.00099456003,5.21667
-0.00099454003,5.05
-0.00099452003,5.05
-0.00099450003,5.21667
-0.00099448003,5.05
-0.00099446003,5.05
-0.00099444003,5.05
-0.00099442003,5.05
-0.00099440003,5.21667
-0.00099438003,5.05
-0.00099436003,5.05
-0.00099434003,5.05
-0.00099432003,5.05
-0.00099430003,5.05
-0.00099428003,5.05
-0.00099426003,5.05
-0.00099424003,5.05
-0.00099422003,5.05
-0.00099420003,5.05
-0.00099418003,5.05
-0.00099416003,5.05
-0.00099414003,5.21667
-0.00099412003,5.05
-0.00099410003,5.05
-0.00099408003,5.05
-0.00099406003,5.05
-0.00099404003,5.05
-0.00099402003,5.05
-0.00099400003,5.05
-0.00099398003,5.05
-0.00099396003,5.05
-0.00099394003,5.05
-0.00099392003,5.05
-0.00099390003,5.05
-0.00099388003,5.05
-0.00099386003,5.05
-0.00099384003,5.05
-0.00099382003,5.05
-0.00099380003,5.05
-0.00099378003,5.05
-0.00099376003,5.05
-0.00099374003,5.05
-0.00099372003,5.05
-0.00099370003,5.05
-0.00099368003,5.05
-0.00099366003,5.05
-0.00099364003,5.05
-0.00099362003,5.05
-0.00099360003,5.05
-0.00099358003,5.05
-0.00099356003,5.05
-0.00099354003,5.05
-0.00099352003,5.05
-0.00099350003,5.05
-0.00099348003,5.05
-0.00099346003,5.05
-0.00099344003,5.05
-0.00099342003,5.05
-0.00099340003,5.05
-0.00099338003,5.05
-0.00099336003,5.21667
-0.00099334003,5.05
-0.00099332003,5.05
-0.00099330003,5.05
-0.00099328003,5.05
-0.00099326003,5.05
-0.00099324003,5.05
-0.00099322003,5.05
-0.00099320003,5.05
-0.00099318003,5.05
-0.00099316003,5.05
-0.00099314003,5.05
-0.00099312003,5.05
-0.00099310003,5.05
-0.00099308003,5.05
-0.00099306003,5.21667
-0.00099304003,5.05
-0.00099302003,5.05
-0.00099300003,5.05
-0.00099298003,5.05
-0.00099296003,5.05
-0.00099294003,5.21667
-0.00099292003,5.05
-0.00099290003,5.05
-0.00099288003,5.05
-0.00099286003,5.05
-0.00099284003,5.05
-0.00099282003,5.05
-0.00099280003,5.05
-0.00099278003,5.05
-0.00099276003,5.05
-0.00099274003,5.05
-0.00099272003,5.05
-0.00099270003,5.05
-0.00099268003,5.05
-0.00099266003,5.05
-0.00099264003,5.05
-0.00099262003,5.05
-0.00099260003,5.05
-0.00099258003,5.05
-0.00099256003,5.05
-0.00099254003,5.05
-0.00099252003,5.05
-0.00099250003,5.05
-0.00099248003,5.05
-0.00099246003,5.05
-0.00099244003,5.21667
-0.00099242003,5.05
